cumu
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.484590284
1.082276304
1.823435497
2.746846925
3.902107782
5.352754453
7.180209454
9.488642989
12.41085305
16.11538653
20.81436626
26.77144441
34.31009971
43.82094322
55.76737998
70.68858165
89.19725796
111.9731926
139.7524142
173.3091391
213.4322015
260.8931196
316.4067031
380.5897686
453.9187853
536.6903718
628.9903818
730.6748833
841.3718104
960.4925645
1087.254653
1220.717394
1359.828713
1503.474962
1650.523541
1799.862185
1950.42929
2101.232705
2251.364053
2400.010545
2546.464068
2690.122451
2830.485833
2967.150857
3099.803552
3228.212456
3352.221175
3471.740366
3586.739247
3697.236806
3803.294246
3905.007174
4002.498374
4095.911579
4185.406638
4271.155496
4353.337867
4432.137263
4507.736874
4580.317103
4650.054586
4717.120741
4781.680373
4843.890441
4903.898794
4961.843135
5017.84951
5072.031171
5124.487542
5175.303609
5224.549434
5272.280454
5318.537736
5363.348768
5406.72902
5448.683328
5489.207537
5528.290239
5565.915482
5602.065475
5636.72275
5669.872445
5701.504516
5731.615426
5760.20928
5787.298996
5812.907419
5837.067331
5859.820716
5881.217894
5901.317378
5920.185167
5937.893705
5954.521114
5970.149701
5984.864398
5998.751172
6011.895393
6024.380713
6036.288306
6047.69611
6058.678227
6069.304587
6079.640349
6089.745407
6099.67469
6109.478209
6119.201036
6128.883542
6138.561177
6148.264086
6158.016749
6167.837595
6177.738988
6187.727119
6197.801693
6207.955945
6218.177021
6228.446392
6238.740511
6249.032187
6259.291669
6269.487727
6279.588501
6289.562162
6299.377899
6309.006901
6318.423311
6327.604641
6336.531906
6345.191168
6353.574275
6361.679783
6369.5115
6377.076404
6384.384049
6391.445084
6398.270355
6404.870148
6411.431174
6417.870569
6424.210311
6430.46927
6436.664207
6442.813649
6448.933579
