deaths_mean_smoothed
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.144258889
3.171863615
3.242342162
3.359157485
3.5278743
3.756600583
4.056532815
4.442756227
4.935406796
5.561369545
6.356490021
7.368422286
8.661051495
10.32021721
12.46103934
15.23755839
18.85480009
23.5803688
29.76100751
37.84096833
48.376224
62.03752384
79.60313801
101.9362304
129.9259598
164.3846911
205.9389998
254.9038741
311.1607801
374.072872
442.4603634
514.6520863
588.5268444
661.6102935
731.267392
794.9375596
850.3578443
895.7680387
930.0793784
952.8469006
964.273633
965.116389
956.4809056
939.6930272
916.2109898
887.5428694
855.1137729
820.1783695
783.7949808
746.8485474
710.0565548
673.9670792
638.9593354
605.2546484
572.993159
542.2616801
513.0945865
485.4842504
459.3908306
434.7531308
411.5020699
389.5701211
368.8887845
349.3874381
330.9965861
313.6511551
297.2921848
281.8663667
267.3228938
253.6132597
240.6908374
228.5117202
217.0344167
206.2207776
196.0355033
186.4448899
177.4169423
168.9213982
160.9295868
153.4139912
146.3482573
139.7069542
133.4654049
127.6000617
122.088615
116.9099164
112.0436002
107.4695178
103.1673987
99.1172236
95.30010879
91.69824085
88.29439235
85.07230771
82.01691057
79.11342559
76.34677374
73.70156832
71.16346513
68.72020545
66.36140295
64.07885326
61.86614095
59.71859231
57.63267099
55.60542469
53.63433331
51.71805671
49.85697389
48.05186444
46.30392192
44.61466049
42.9854467
41.41762096
39.91230528
38.47031261
37.09236367
35.77905438
34.53075086
33.34764335
32.22990143
31.17771184
30.19101361
29.26954856
28.41274979
27.61958578
26.8888009
26.21910343
25.60915257
25.05761633
24.56319364
24.1246559
23.74069459
23.40990735
23.13102969
22.90320941
22.72620636
22.60040119
22.51986318
22.47531348
22.45802764
22.46293025
22.48785713
22.52791133
22.57648439
22.6284178
22.68372676
22.83000484
23.02324369
23.24647054
23.49488992
23.74906075
24.02482454
24.29286879
24.53169059
24.62375772
24.68020312
24.70673778
24.70767051
24.68656477
24.64483341
24.58158747
24.49560866
24.38748559
24.25830607
24.10878889
23.94235499
23.76337274
23.57438768
23.37778064
23.17491978
22.96576981
22.74968867
22.52701654
22.29911454
22.0671145
21.83161604
21.59340926
21.35219976
21.10719679
20.85895716
20.60907059
20.35887628
20.11011039
19.86328145
19.61780117
19.37343382
19.1292413
18.88457587
18.64461345
18.41463286
18.19579305
17.98843662
17.79159784
17.60412948
17.42559707
17.25765246
17.09935434
16.94896088
16.80771471
16.67592712
16.55058513
16.42975269
16.3154345
16.20890116
16.11020291
16.02074659
15.94113326
15.86763432
15.79755751
15.73311173
15.67582799
15.62585857
15.58506995
15.55449524
15.52986086
15.50783622
15.49084156
15.48067844
15.47763079
15.48401032
15.50126506
15.52459151
15.55003118
15.58021873
15.61724432
15.66154898
15.71590257
15.78217668
15.85501027
15.92978124
16.0093583
16.0961571
16.19080688
16.29657624
16.41579406
16.54247947
16.67148067
16.80814602
16.95736163
17.12060889
17.30252748
17.5062707
17.72361079
17.94696522
18.18021971
