cumu
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.176764375
0.425792668
0.773785395
1.256013619
1.918536597
2.820790191
4.038514626
5.666949489
7.824171457
10.65437404
14.33069104
19.05710078
25.06905716
32.63228316
42.03905668
53.60190467
67.64488836
84.4921393
104.4539559
127.811708
154.8021451
185.6024183
220.3175771
258.970791
301.4980995
347.7487711
397.4918376
450.427538
506.2013095
564.4205355
624.670866
686.5331884
749.5988605
813.4814901
877.8237557
942.3022899
1006.631035
1070.560655
1133.877268
1196.400806
1257.982778
1318.503885
1377.871253
1436.014752
1492.883114
1548.440573
1602.664392
1655.542708
1707.072638
1757.258076
1806.108116
1853.635809
1899.856989
1944.789373
1988.451989
2030.864565
2072.047158
2112.020103
2150.804129
2188.420445
2224.890873
2260.237901
2294.484684
2327.654915
2359.772752
2390.862772
2420.950026
2450.060079
2478.219228
2505.454742
2531.794919
2557.268973
2581.906936
2605.739426
2628.797613
2651.113141
2672.717983
2693.644323
2713.924405
2733.590361
2752.673995
2771.206585
2789.218786
2806.74061
2823.801416
2840.429754
2856.65324
2872.498465
2887.99082
2903.154416
2918.012089
2932.58548
2946.895158
2960.960696
2974.800774
2988.433353
3001.875884
3015.145449
3028.25884
3041.232672
3054.083549
3066.828272
3079.484024
3092.06854
3104.600327
3117.098866
3129.584757
3142.079914
3154.607781
3167.193436
3179.863646
3192.647014
3205.57423
3218.67824
3231.994252
3245.559885
3259.415236
3273.602655
3288.166629
3303.153691
3318.612223
3334.591907
3351.142979
3368.315386
3386.15766
3404.715124
3424.027419
3444.125868
3465.030386
3486.745391
3509.255769
3532.530184
3556.52725
3581.199233
3606.499501
3632.3896
3658.846415
3685.869841
3713.473024
3741.669421
3770.172933
3799.300847
3829.04489
3859.373317
3890.227187
3921.528522
3953.181328
