cumu
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.169413527
0.345130977
0.529571412
0.725478055
0.936035513
1.165015224
1.416959946
1.697418493
2.013244236
2.372988416
2.787412468
3.270114952
3.838324274
4.513903999
5.324626457
6.305717553
7.501786949
8.969020602
10.7775095
13.01376177
15.78304281
19.21119836
23.44576152
28.65591036
35.03061413
42.77469567
52.10323075
63.23424142
76.37995463
91.73770457
109.4801688
129.7452955
152.6269784
178.1682646
206.3575695
237.1283976
270.3620284
305.8933448
343.5188969
383.0067642
424.1082788
466.5704892
510.1469341
554.6069672
599.7412805
645.3643732
691.3156708
737.4591617
783.6830677
829.8982358
876.0345881
922.0381211
967.8673857
1013.490214
1058.881023
1104.01964
1148.890773
1193.482647
1237.785655
1281.79165
1325.493675
1368.885721
1411.962409
1454.718394
1497.148007
1539.245151
1581.003352
1622.415944
1663.47624
1704.177755
1744.514583
1784.48172
1824.075227
1863.292165
1902.130683
1940.590184
1978.671405
2016.376509
2053.709178
2090.674599
2127.279391
2163.531542
2199.440278
2235.01608
2270.270605
2305.216639
2339.86807
2374.239727
2408.347148
2442.206231
2475.832797
2509.242407
2542.450429
2575.472047
2608.322425
2641.017119
2673.572419
2706.00559
2738.335082
2770.580764
2802.764211
2834.908953
2867.040878
2899.188751
2931.384738
2963.665044
2996.070432
3028.646973
3061.44706
3094.530165
3127.963427
3161.822266
3196.191207
3231.164883
3266.850078
3303.3686
3340.859308
3379.47982
3419.407249
3460.837435
3503.984663
3549.08288
3596.385697
3646.164734
3698.707211
3754.312904
3813.290706
3875.95316
3942.606584
4013.538378
4089.003359
4169.209206
4254.297635
4344.323449
4439.23378
4538.848411
4642.844871
4750.747249
4861.986309
4975.991944
5092.228748
5210.241755
5329.694587
5450.386083
5572.260646
5695.331967
5819.613894
5945.251736
6072.986685
6203.005108
6335.465175
6470.531764
6608.366243
6749.165097
