deaths_mean_smoothed
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.484590284
0.59768602
0.741159193
0.923411428
1.155260857
1.45064667
1.827455002
2.308433535
2.922210061
3.704533482
4.698979725
5.957078152
7.538655296
9.510843512
11.94643676
14.92120167
18.50867631
22.77593464
27.77922163
33.55672482
40.12306243
47.46091811
55.51358347
64.18306556
73.32901664
82.77158658
92.30000995
101.6845015
110.6969271
119.1207541
126.762089
133.4627406
139.111319
143.6462486
147.0485793
149.3386441
150.5671052
150.803415
150.131348
148.6464921
146.4535223
143.6583835
140.3633813
136.6650241
132.6526956
128.408904
124.0087191
119.5191911
114.9988803
110.4975595
106.0574393
101.7129283
97.49120057
93.41320497
89.49505825
85.74885876
82.18237075
78.79939552
75.59961116
72.58022955
69.73748301
67.06615489
64.55963195
62.2100683
60.008353
57.94434031
56.00637499
54.18166163
52.45637079
50.81606644
49.24582555
47.7310202
46.2572814
44.81103184
43.38025234
41.95430815
40.5242094
39.08270139
37.62524342
36.14999285
34.65727535
33.14969413
31.63207153
30.1109096
28.59385406
27.08971657
25.60842289
24.15991216
22.75338442
21.39717815
20.09948383
18.86778949
17.70853786
16.62740861
15.62858765
14.71469675
13.88677428
13.14422022
12.48532046
11.90759269
11.40780426
10.98211728
10.62636004
10.33576133
10.10505871
9.929282209
9.803518901
9.722826981
9.682506526
9.677634658
9.702908878
9.752663389
9.820846117
9.90139245
9.988131302
10.07457445
10.1542512
10.22107606
10.26937141
10.29411927
10.29167599
10.25948153
10.19605782
10.10077389
9.973661906
9.815736128
9.629002456
9.416409622
9.1813307
8.927264616
8.659262499
8.383106956
8.105508044
7.83171655
7.564903903
7.307645494
7.061034548
6.825271092
6.599792831
6.561025993
6.439395504
6.339741986
6.25895878
6.194937083
6.149441444
6.119930102
6.093160745
6.012225577
5.931591678
5.852949511
5.7770248
5.704097825
5.634212109
5.566980092
5.5025525
5.440326739
5.379451189
5.320577186
5.264601794
5.211476394
5.161061678
5.113316024
5.067795157
5.023952882
4.981886332
4.941960953
4.904080556
4.867993343
4.833715244
4.800979306
4.769356591
4.739000205
4.710336252
4.683467131
4.659029118
4.637142837
4.616984248
4.598369201
4.581323507
4.565267932
4.550450913
4.537331074
4.52544846
4.514662951
4.504795276
4.495431658
4.486369616
4.477854871
4.470115451
4.463400676
4.458104051
4.454228044
4.451121003
4.448375637
4.44656441
4.446116326
4.446958734
4.449349865
4.453476681
4.458482652
4.463718675
4.469887283
4.477556345
4.486633297
4.497491476
4.510453204
4.524439562
4.538555732
4.553633072
4.57038015
4.58868816
4.609049458
4.6319234
4.656004013
4.680146518
4.705322578
4.732393558
4.761238203
4.792477539
4.82671673
4.862407505
4.898138454
4.935039501
4.974144437
5.015322714
5.05933929
5.106961038
5.156371721
5.205864161
5.256751637
5.310268541
5.366278301
5.42571154
5.489520697
5.555585244
5.621859943
5.689874663
